Browse Link,Display ID,Ordering ID,Landsat Product Identifier L2,Landsat Product Identifier L1,Landsat Scene Identifier,Date Acquired,Collection Category,Collection Number,Sensor Mode,WRS Path,WRS Row,Full Partial Scene,Date Product Generated L2,Date Product Generated L1,Start Time,Stop Time,Station Identifier,Day/Night Indicator,Land Cloud Cover,Scene Cloud Cover L1,Ground Control Points Model,Ground Control Points Version,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Sensor Anomalies,Data Anomaly,Image Quality,Gain Change,Processing Software Version,Sun Elevation L1,Sun Azimuth L1,Data Type L2,Sensor Identifier,Satellite,Ephemeris Type,Product Map Projection L2,UTM Zone,Datum,Ellipsoid,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_046027_19821229_20200918_02_T1,LT04_L2SP_046027_19821229_20200918_02_T1,LT40460271982363PAC00,LT04_L2SP_046027_19821229_20200918_02_T1,LT04_L1TP_046027_19821229_20200918_02_T1,LT40460271982363PAC00,1982-12-29,T1,2,SAM,46,27,FULL,2020-09-18,2020-09-18,1982-12-29T18:23:55Z,1982-12-29T18:24:22Z,PAC,DAY,28,27,242,5,8.682,7.699,4.013,NONE,NA,9,N,LPGS_15.3.1c,15.49470192,155.04038426,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,10,WGS84,WGS84,47.43714,-121.7676,48.391009999999994,-122.68019,48.03539,-120.24842,46.82059,-123.25357,46.4752,-120.88941
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_023026_19821228_20200918_02_T2,LT04_L2SP_023026_19821228_20200918_02_T2,LT40230261982362PAC00,LT04_L2SP_023026_19821228_20200918_02_T2,LT04_L1GS_023026_19821228_20200918_02_T2,LT40230261982362PAC00,1982-12-28,T2,2,SAM,23,26,FULL,2020-09-18,2020-09-18,1982-12-28T16:01:20Z,1982-12-28T16:01:46Z,PAC,DAY,29,26,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,14.31320009,155.75280557,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,48.854040000000005,-85.65930999999999,49.81143,-86.591,49.44574,-84.09299,48.24297,-87.18996,47.88833,-84.7646
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_023028_19821228_20200918_02_T2,LT04_L2SP_023028_19821228_20200918_02_T2,LT40230281982362PAC00,LT04_L2SP_023028_19821228_20200918_02_T2,LT04_L1GS_023028_19821228_20200918_02_T2,LT40230281982362PAC00,1982-12-28,T2,2,SAM,23,28,FULL,2020-09-18,2020-09-18,1982-12-28T16:02:07Z,1982-12-28T16:02:34Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,16.63246351,154.60428466,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,46.01659,-86.76252,46.96718,-87.65692,46.620909999999995,-85.28687,45.39497,-88.20723000000001,45.05818,-85.90014000000001
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_048026_19821227_20200918_02_T2,LT04_L2SP_048026_19821227_20200918_02_T2,LT40480261982361PAC00,LT04_L2SP_048026_19821227_20200918_02_T2,LT04_L1TP_048026_19821227_20200918_02_T2,LT40480261982361PAC00,1982-12-27,T2,2,SAM,48,26,FULL,2020-09-18,2020-09-18,1982-12-27T18:35:48Z,1982-12-27T18:36:14Z,PAC,DAY,2,2,548,5,12.503,9.228,8.436,NONE,NA,9,N,LPGS_15.3.1c,14.30556596,155.86215635,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,10,WGS84,WGS84,48.84984,-124.27853,49.80722,-125.21017,49.44156,-122.71236,48.23875,-125.80905,47.88414,-123.38387
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_009026_19821226_20200918_02_T2,LT04_L2SP_009026_19821226_20200918_02_T2,LT40090261982360PAC00,LT04_L2SP_009026_19821226_20200918_02_T2,LT04_L1GS_009026_19821226_20200918_02_T2,LT40090261982360PAC00,1982-12-26,T2,2,SAM,9,26,FULL,2020-09-18,2020-09-18,1982-12-26T14:34:42Z,1982-12-26T14:35:09Z,PAC,DAY,72,49,-1,-1,NA,NA,NA,NONE,NA,7,N,LPGS_15.3.1c,14.30225851,156.003188,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,20,WGS84,WGS84,48.84695,-64.01068000000001,49.80432,-64.94228000000001,49.43868,-62.44461,48.23585,-65.5411,47.88126,-63.11605
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_009029_19821226_20200918_02_T2,LT04_L2SP_009029_19821226_20200918_02_T2,LT40090291982360PAC00,LT04_L2SP_009029_19821226_20200918_02_T2,LT04_L1GS_009029_19821226_20200918_02_T2,LT40090291982360PAC00,1982-12-26,T2,2,SAM,9,29,FULL,2020-09-18,2020-09-18,1982-12-26T14:35:54Z,1982-12-26T14:36:20Z,PAC,DAY,53,62,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,17.7755301,154.29228836,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,20,WGS84,WGS84,44.60045,-65.6267,45.54802,-66.5039,45.210370000000005,-64.19109,43.97416,-67.03344,43.64533,-64.77934
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_025027_19821226_20200918_02_T1,LT04_L2SP_025027_19821226_20200918_02_T1,LT40250271982360XXX09,LT04_L2SP_025027_19821226_20200918_02_T1,LT04_L1TP_025027_19821226_20200918_02_T1,LT40250271982360XXX09,1982-12-26,T1,2,NA,25,27,FULL,2020-09-18,2020-09-18,1982-12-26T16:14:00Z,1982-12-26T16:14:26Z,XXX,DAY,4,3,386,5,6.465,4.822,4.3069999999999995,NONE,NA,9,N,LPGS_15.3.1c,15.4646042,155.41821542,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,16,WGS84,WGS84,47.43158,-89.29705,48.38543,-90.20957,48.02985,-87.77805,46.81501,-90.78286,46.46966,-88.41892
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_025029_19821226_20200918_02_T1,LT04_L2SP_025029_19821226_20200918_02_T1,LT40250291982360XXX04,LT04_L2SP_025029_19821226_20200918_02_T1,LT04_L1TP_025029_19821226_20200918_02_T1,LT40250291982360XXX04,1982-12-26,T1,2,NA,25,29,FULL,2020-09-18,2020-09-18,1982-12-26T16:14:47Z,1982-12-26T16:15:14Z,XXX,DAY,0,0,387,5,6.419,5.016,4.005,NONE,NA,9,N,LPGS_15.3.1c,17.77687004,154.28308684,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,44.5985,-90.3509,45.54606,-91.22808,45.20843,-88.91534,43.9722,-91.75759,43.64338,-89.50356
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_025031_19821226_20200918_02_T1,LT04_L2SP_025031_19821226_20200918_02_T1,LT40250311982360XXX04,LT04_L2SP_025031_19821226_20200918_02_T1,LT04_L1TP_025031_19821226_20200918_02_T1,LT40250311982360XXX04,1982-12-26,T1,2,NA,25,31,FULL,2020-09-18,2020-09-18,1982-12-26T16:15:35Z,1982-12-26T16:16:02Z,XXX,DAY,65,65,97,5,7.069,4.838,5.154,NONE,NA,9,N,LPGS_15.3.1c,20.07913302,153.1405388,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,41.74941,-91.32834,42.69153,-92.1736,42.36942,-89.96444,41.114740000000005,-92.6671,40.800259999999994,-90.50904
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_025033_19821226_20200918_02_T2,LT04_L2SP_025033_19821226_20200918_02_T2,LT40250331982360XXX01,LT04_L2SP_025033_19821226_20200918_02_T2,LT04_L1GS_025033_19821226_20200918_02_T2,LT40250331982360XXX01,1982-12-26,T2,2,NA,25,33,FULL,2020-09-18,2020-09-18,1982-12-26T16:16:23Z,1982-12-26T16:16:50Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,22.37031881,151.97788085,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,38.88527,-92.24257,39.82268,-93.05911,39.51405,-90.94044,38.24336,-93.52277,37.94135,-91.44863
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_025035_19821226_20200918_02_T2,LT04_L2SP_025035_19821226_20200918_02_T2,LT40250351982360XXX01,LT04_L2SP_025035_19821226_20200918_02_T2,LT04_L1GS_025035_19821226_20200918_02_T2,LT40250351982360XXX01,1982-12-26,T2,2,NA,25,35,FULL,2020-09-18,2020-09-18,1982-12-26T16:17:11Z,1982-12-26T16:17:37Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,24.62635485,150.7878684,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,36.032509999999995,-93.09675,36.96587,-93.88777,36.66888,-91.84758,35.3844,-94.32678,35.09315,-92.32544
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_025037_19821226_20200918_02_T2,LT04_L2SP_025037_19821226_20200918_02_T2,LT40250371982360XXX01,LT04_L2SP_025037_19821226_20200918_02_T2,LT04_L1GS_025037_19821226_20200918_02_T2,LT40250371982360XXX01,1982-12-26,T2,2,NA,25,37,FULL,2020-09-18,2020-09-18,1982-12-26T16:17:58Z,1982-12-26T16:18:25Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,26.86298677,149.54277811,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,33.16624,-93.90772,34.096109999999996,-94.67593,33.809259999999995,-92.70444,32.51275,-95.09431,32.23088,-93.15668
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_025039_19821226_20200918_02_T2,LT04_L2SP_025039_19821226_20200918_02_T2,LT40250391982360XXX01,LT04_L2SP_025039_19821226_20200918_02_T2,LT04_L1GS_025039_19821226_20200918_02_T2,LT40250391982360XXX01,1982-12-26,T2,2,NA,25,39,FULL,2020-09-18,2020-09-18,1982-12-26T16:18:46Z,1982-12-26T16:19:13Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,29.07549858,148.22806164,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,30.286990000000003,-94.68247,31.21385,-95.43038,30.93583,-93.51895,29.62885,-95.83147,29.35514,-93.94948
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_041028_19821226_20200918_02_T2,LT04_L2SP_041028_19821226_20200918_02_T2,LT40410281982360PAC02,LT04_L2SP_041028_19821226_20200918_02_T2,LT04_L1GS_041028_19821226_20200918_02_T2,LT40410281982360PAC02,1982-12-26,T2,2,SAM,41,28,FULL,2020-09-18,2020-09-18,1982-12-26T17:53:17Z,1982-12-26T17:53:43Z,PAC,DAY,93,93,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,16.62020902,154.84209551,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,46.01877,-114.5547,46.96937,-115.44913,46.62308,-113.07898,45.39716,-115.99947,45.06036,-113.6923
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_041031_19821226_20200918_02_T1,LT04_L2SP_041031_19821226_20200918_02_T1,LT40410311982360XXX01,LT04_L2SP_041031_19821226_20200918_02_T1,LT04_L1TP_041031_19821226_20200918_02_T1,LT40410311982360XXX01,1982-12-26,T1,2,NA,41,31,FULL,2020-09-18,2020-09-18,1982-12-26T17:54:28Z,1982-12-26T17:54:55Z,XXX,DAY,82,82,12,5,11.05,9.872,4.9639999999999995,NONE,NA,9,N,LPGS_15.3.1c,20.07792598,153.13672411,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,41.75207,-116.04856,42.69419,-116.89384,42.37208,-114.6846,41.1174,-117.38738,40.80291,-115.22923
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_041033_19821226_20200918_02_T1,LT04_L2SP_041033_19821226_20200918_02_T1,LT40410331982360XXX01,LT04_L2SP_041033_19821226_20200918_02_T1,LT04_L1TP_041033_19821226_20200918_02_T1,LT40410331982360XXX01,1982-12-26,T1,2,NA,41,33,FULL,2020-09-18,2020-09-18,1982-12-26T17:55:16Z,1982-12-26T17:55:43Z,XXX,DAY,78,78,114,5,5.752000000000001,4.698,3.319,NONE,NA,9,N,LPGS_15.3.1c,22.37547123,151.96987865,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,38.87936,-116.96565,39.816759999999995,-117.78213,39.50816,-115.66364,38.23744,-118.24573999999998,37.93545,-116.17176
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_041035_19821226_20200918_02_T1,LT04_L2SP_041035_19821226_20200918_02_T1,LT40410351982360XXX03,LT04_L2SP_041035_19821226_20200918_02_T1,LT04_L1TP_041035_19821226_20200918_02_T1,LT40410351982360XXX03,1982-12-26,T1,2,NA,41,35,FULL,2020-09-18,2020-09-18,1982-12-26T17:56:04Z,1982-12-26T17:56:30Z,XXX,DAY,46,46,396,5,5.052,3.3289999999999997,3.8,NONE,NA,9,N,LPGS_15.3.1c,24.62298677,150.77979081,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,36.0351,-117.81738,36.96847,-118.60842,36.67147,-116.56816,35.386990000000004,-119.04745,35.095729999999996,-117.04605
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034026_19821225_20200918_02_T1,LT04_L2SP_034026_19821225_20200918_02_T1,LT40340261982359XXX09,LT04_L2SP_034026_19821225_20200918_02_T1,LT04_L1TP_034026_19821225_20200918_02_T1,LT40340261982359XXX09,1982-12-25,T1,2,NA,34,26,FULL,2020-09-18,2020-09-18,1982-12-25T17:09:10Z,1982-12-25T17:09:37Z,XXX,DAY,1,1,80,5,9.303,6.917999999999999,6.22,NONE,NA,9,N,LPGS_15.3.1c,14.30178207,156.1085439,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,48.84944,-102.6302,49.80682,-103.56183,49.441160000000004,-101.06404,48.23835,-104.1607,47.88374,-101.73554
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034028_19821225_20200918_02_T1,LT04_L2SP_034028_19821225_20200918_02_T1,LT40340281982359XXX05,LT04_L2SP_034028_19821225_20200918_02_T1,LT04_L1TP_034028_19821225_20200918_02_T1,LT40340281982359XXX05,1982-12-25,T1,2,NA,34,28,FULL,2020-09-18,2020-09-18,1982-12-25T17:09:58Z,1982-12-25T17:10:25Z,XXX,DAY,2,2,366,5,9.426,7.059,6.246,NONE,NA,9,N,LPGS_15.3.1c,16.63046276,154.96093243,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,46.01213,-103.73327,46.962709999999994,-104.62761,46.61647,-102.25775,45.39049,-105.17785,45.05373,-102.87094
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034030_19821225_20200918_02_T1,LT04_L2SP_034030_19821225_20200918_02_T1,LT40340301982359XXX04,LT04_L2SP_034030_19821225_20200918_02_T1,LT04_L1TP_034030_19821225_20200918_02_T1,LT40340301982359XXX04,1982-12-25,T1,2,NA,34,30,FULL,2020-09-18,2020-09-18,1982-12-25T17:10:46Z,1982-12-25T17:11:13Z,XXX,DAY,1,1,487,5,4.947,3.4389999999999996,3.556,NONE,NA,9,N,LPGS_15.3.1c,18.94583036,153.82596946,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,43.16661,-104.74844,44.111340000000006,-105.60914,43.78179,-103.35029,42.53594,-106.11967,42.21459,-103.91555
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034032_19821225_20200918_02_T1,LT04_L2SP_034032_19821225_20200918_02_T1,LT40340321982359XXX04,LT04_L2SP_034032_19821225_20200918_02_T1,LT04_L1TP_034032_19821225_20200918_02_T1,LT40340321982359XXX04,1982-12-25,T1,2,NA,34,32,FULL,2020-09-18,2020-09-18,1982-12-25T17:11:34Z,1982-12-25T17:12:00Z,XXX,DAY,2,2,537,5,5.372999999999999,3.282,4.254,NONE,NA,9,N,LPGS_15.3.1c,21.24395246,152.68058195,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,40.31405,-105.69128,41.25372,-106.52174,40.93862,-104.35951,39.67562,-106.99958,39.36761,-104.88503
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_034034_19821225_20200918_02_T1,LT04_L2SP_034034_19821225_20200918_02_T1,LT40340341982359XXX04,LT04_L2SP_034034_19821225_20200918_02_T1,LT04_L1TP_034034_19821225_20200918_02_T1,LT40340341982359XXX04,1982-12-25,T1,2,NA,34,34,FULL,2020-09-18,2020-09-18,1982-12-25T17:12:21Z,1982-12-25T17:12:48Z,XXX,DAY,3,3,334,5,4.98,3.634,3.405,NONE,NA,9,N,LPGS_15.3.1c,23.51532507,151.51156661,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,37.46393,-106.5716,38.39925,-107.37506,38.09663,-105.29684,36.81882,-107.82587,36.52236,-105.78925
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_011027_19821224_20200918_02_T1,LT04_L2SP_011027_19821224_20200918_02_T1,LT40110271982358XXX01,LT04_L2SP_011027_19821224_20200918_02_T1,LT04_L1TP_011027_19821224_20200918_02_T1,LT40110271982358XXX01,1982-12-24,T1,2,NA,11,27,FULL,2020-09-18,2020-09-18,1982-12-24T14:47:22Z,1982-12-24T14:47:48Z,XXX,DAY,100,100,15,5,8.259,3.466,7.496,NONE,NA,9,N,LPGS_15.3.1c,15.48237303,155.66016017,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,19,WGS84,WGS84,47.429559999999995,-67.64554,48.38341,-68.55803,48.027840000000005,-66.1266,46.81298,-69.13128,46.46764,-66.76744000000001
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_011029_19821224_20200918_02_T2,LT04_L2SP_011029_19821224_20200918_02_T2,LT40110291982358XXX01,LT04_L2SP_011029_19821224_20200918_02_T2,LT04_L1GS_011029_19821224_20200918_02_T2,LT40110291982358XXX01,1982-12-24,T2,2,NA,11,29,FULL,2020-09-18,2020-09-18,1982-12-24T14:48:10Z,1982-12-24T14:48:36Z,XXX,DAY,59,63,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,17.80257166,154.52838435,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,19,WGS84,WGS84,44.59649,-68.69941,45.54405,-69.57656,45.20643,-67.26391,43.97018,-70.10605,43.64138,-67.85209
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_011031_19821224_20200918_02_T2,LT04_L2SP_011031_19821224_20200918_02_T2,LT40110311982358XXX01,LT04_L2SP_011031_19821224_20200918_02_T2,LT04_L1GS_011031_19821224_20200918_02_T2,LT40110311982358XXX01,1982-12-24,T2,2,NA,11,31,FULL,2020-09-18,2020-09-18,1982-12-24T14:48:57Z,1982-12-24T14:49:24Z,XXX,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,20.11394671,153.3919464,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,19,WGS84,WGS84,41.74737,-69.67688000000001,42.68948,-70.52211,42.36739,-68.31303,41.11269,-71.01559,40.79822,-68.85759
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_027027_19821224_20200918_02_T2,LT04_L2SP_027027_19821224_20200918_02_T2,LT40270271982358PAC00,LT04_L2SP_027027_19821224_20200918_02_T2,LT04_L1GS_027027_19821224_20200918_02_T2,LT40270271982358PAC00,1982-12-24,T2,2,SAM,27,27,FULL,2020-09-18,2020-09-18,1982-12-24T16:26:15Z,1982-12-24T16:26:42Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,15.47883682,155.65085916,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,47.4317,-92.36806,48.38555,-93.28058,48.02997,-90.84905,46.81513,-93.85387,46.46978,-91.48993
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_043026_19821224_20200918_02_T1,LT04_L2SP_043026_19821224_20200918_02_T1,LT40430261982358PAC00,LT04_L2SP_043026_19821224_20200918_02_T1,LT04_L1TP_043026_19821224_20200918_02_T1,LT40430261982358PAC00,1982-12-24,T1,2,SAM,43,26,FULL,2020-09-18,2020-09-18,1982-12-24T18:04:45Z,1982-12-24T18:05:11Z,PAC,DAY,58,58,52,5,5.377999999999999,4.199,3.36,NONE,NA,9,N,LPGS_15.3.1c,14.3093284,156.22182293,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,48.8512,-116.52432,49.80858,-117.45598,49.44291,-114.9581,48.240120000000005,-118.05488,47.88549,-115.62964
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_043028_19821224_20200918_02_T1,LT04_L2SP_043028_19821224_20200918_02_T1,LT40430281982358PAC00,LT04_L2SP_043028_19821224_20200918_02_T1,LT04_L1TP_043028_19821224_20200918_02_T1,LT40430281982358PAC00,1982-12-24,T1,2,SAM,43,28,FULL,2020-09-18,2020-09-18,1982-12-24T18:05:32Z,1982-12-24T18:05:59Z,PAC,DAY,6,6,489,5,8.147,6.37,5.079,NONE,NA,9,N,LPGS_15.3.1c,16.64253771,155.07858523,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,11,WGS84,WGS84,46.01396,-117.62758999999998,46.96455,-118.52196000000001,46.61829,-116.15202,45.39233,-119.07222,45.05556,-116.76524
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_036030_19821223_20200918_02_T1,LT04_L2SP_036030_19821223_20200918_02_T1,LT40360301982357XXX01,LT04_L2SP_036030_19821223_20200918_02_T1,LT04_L1TP_036030_19821223_20200918_02_T1,LT40360301982357XXX01,1982-12-23,T1,2,NA,36,30,FULL,2020-09-18,2020-09-18,1982-12-23T17:23:01Z,1982-12-23T17:23:28Z,XXX,DAY,82,82,135,5,6.562,3.648,5.455,NONE,NA,9,N,LPGS_15.3.1c,18.98834622,154.0601702,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,13,WGS84,WGS84,43.164159999999995,-107.82122,44.10888,-108.68189,43.77935,-106.42313,42.53348,-109.19239,42.21215,-106.98835
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_036032_19821223_20200918_02_T1,LT04_L2SP_036032_19821223_20200918_02_T1,LT40360321982357XXX01,LT04_L2SP_036032_19821223_20200918_02_T1,LT04_L1TP_036032_19821223_20200918_02_T1,LT40360321982357XXX01,1982-12-23,T1,2,NA,36,32,FULL,2020-09-18,2020-09-18,1982-12-23T17:23:49Z,1982-12-23T17:24:16Z,XXX,DAY,97,97,29,5,9.552,7.858,5.431,NONE,NA,9,N,LPGS_15.3.1c,21.29192626,152.9118083,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,40.31163,-108.76393,41.25129,-109.59437,40.9362,-107.43221,39.673190000000005,-110.07218,39.365190000000005,-107.9577
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_036035_19821223_20200918_02_T1,LT04_L2SP_036035_19821223_20200918_02_T1,LT40360351982357XXX01,LT04_L2SP_036035_19821223_20200918_02_T1,LT04_L1TP_036035_19821223_20200918_02_T1,LT40360351982357XXX01,1982-12-23,T1,2,NA,36,35,FULL,2020-09-18,2020-09-18,1982-12-23T17:25:01Z,1982-12-23T17:25:27Z,XXX,DAY,60,60,258,5,7.183,4.5889999999999995,5.526,NONE,NA,9,N,LPGS_15.3.1c,24.70755415,151.14190667,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,36.02601,-110.06746,36.95936,-110.85842,36.6624,-108.8184,35.37788,-111.29738,35.086659999999995,-109.2962
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_036037_19821223_20200918_02_T1,LT04_L2SP_036037_19821223_20200918_02_T1,LT40360371982357XXX01,LT04_L2SP_036037_19821223_20200918_02_T1,LT04_L1TP_036037_19821223_20200918_02_T1,LT40360371982357XXX01,1982-12-23,T1,2,NA,36,37,FULL,2020-09-18,2020-09-18,1982-12-23T17:25:49Z,1982-12-23T17:26:15Z,XXX,DAY,71,71,50,5,4.404,3.157,3.07,NONE,NA,9,N,LPGS_15.3.1c,26.95577437,149.90047946,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,33.15975,-110.8783,34.08961,-111.64646,33.80278,-109.67511,32.50625,-112.06479,32.2244,-110.12731
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1TP_036039_19821223_20200918_02_T1,LT04_L2SP_036039_19821223_20200918_02_T1,LT40360391982357XXX01,LT04_L2SP_036039_19821223_20200918_02_T1,LT04_L1TP_036039_19821223_20200918_02_T1,LT40360391982357XXX01,1982-12-23,T1,2,NA,36,39,FULL,2020-09-18,2020-09-18,1982-12-23T17:26:36Z,1982-12-23T17:27:03Z,XXX,DAY,78,78,117,5,4.335,3.2089999999999996,2.915,NONE,NA,9,N,LPGS_15.3.1c,29.18024368,148.58911666,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,12,WGS84,WGS84,30.28057,-111.65291,31.20743,-112.40078,30.92942,-110.48947,29.62242,-112.80183,29.34873,-110.91996
https://landsatlook.usgs.gov/gen-browse?size=rrb&type=refl&product_id=LT04_L1GS_029026_19821222_20200918_02_T2,LT04_L2SP_029026_19821222_20200918_02_T2,LT40290261982356PAC00,LT04_L2SP_029026_19821222_20200918_02_T2,LT04_L1GS_029026_19821222_20200918_02_T2,LT40290261982356PAC00,1982-12-22,T2,2,SAM,29,26,FULL,2020-09-18,2020-09-18,1982-12-22T16:38:07Z,1982-12-22T16:38:33Z,PAC,DAY,100,100,-1,-1,NA,NA,NA,NONE,NA,9,N,LPGS_15.3.1c,14.35668407,156.4498149,TM_L2SP,TM,LANDSAT_4,PREDICTIVE,UTM,15,WGS84,WGS84,48.84386,-94.8787,49.80123,-95.81025,49.43561,-93.31273,48.23275,-96.40902,47.87817,-93.98411
